score,user_rating,elastic_score,isbn,book_title,book_author,year_of_publication,publisher,summary,category
5.663746511883536,5,6.393867674955426,0595145442,The Sixteenth Man,Thomas Sawyer,2001,iUniverse,"Archaeologist Matt Packard unearths a tomb in Utah containing fifteen
ancient skeletons.",['fiction']
5.663746511883536,5,6.393867674955426,0375400052,The Married Man,Edmund White,2000,Alfred A. Knopf,"Romantic sparks fly when a lonely fiftysomething American furniture
scholar falls in love with a married woman much younger than himself.
By the author of The Farewell Symphony. 30,000 first printing.",['fiction']
5.663746511883536,5,6.393867674955426,0380713713,The Man With No Time,Timothy Hallinan,1995,Harper Mass Market Paperbacks (Mm),"Simeon Grist is drawn into the Asian underworld of Los Angeles when
two children vanish in Chinatown and the parents refuse to inform
police for fear that Vietnamese hit men will do them in. Reprint.",['fiction']
5.663746511883536,5,6.393867674955426,0140036113,An Accidental Man,Iris Murdoch,1988,Penguin Books,"Austin Gibson Grey, an American living in London, blames fate when he
is drafted during the Vietnam War",['fiction']
5.663746511883536,5,6.393867674955426,0399149635,The Mushroom Man,Sophie Powell,2003,G. P. Putnam's Sons,"Journeying with her mother to an estranged aunt&#39;s Welsh farm, six-
year-old Lily fixates on a fairy tale her cousins have invented and
vanishes into a nearby forest, prompting the family adults to
investigate kidnapping suspicions while the ...",['fiction']
5.663746511883536,5,6.393867674955426,0812553748,A Man's Game,Newton Thornburg,1997,Tor Books (Mm),"Jack Baird takes matters into his own hands when Jimbo Slade, a
brutal, coarse killer who has outwitted the police and justice system
before, begins to terrorize Jack&#39;s teenage daughter Kathy with his
threats of sexual violence",['fiction']
5.663746511883536,5,6.393867674955426,0061020621,Reaper Man,Terry Pratchett,2002,HarperTorch,They say there are only two things you can count on .,['fiction']
5.663746511883536,5,6.393867674955426,0425175022,The Wrong Man,Douglas Hirt,2000,Berkley Publishing Group,"A case of mistaken identity could prove fatal for a wandering cowboy
who picks the wrong town to pass through.&quot;Doug Hirt is a unique
talent.&quot; --Giles Tippette",['fiction']
5.663746511883536,5,6.393867674955426,0446612847,Man Trouble,Melanie Craft,2004,Warner Forever,Screwball comedy finds a sparkling voice in this debut novel.,['fiction']
5.663746511883536,5,6.393867674955426,0553106074,The Answer Man,Roy Johansen,1999,Bantam Dell Pub Group,"Ken Parker, an expert in lie detectors who struggles to support his
invalid brother, finds himself inescapably enmeshed in a world of
greed and murder when he accepts money to teach an embezzler how to
beat a polygraph test. A first novel.",['fiction']
5.663746511883536,5,6.393867674955426,0451148037,The Buried Man,Norman Stahl,1987,New Amer Library (Mm),"Father Steven Glasgow&#39;s devotion to the priesthood is threatened
by his love for recently widowed Claudette West and his hidden ties
with the KGB",['fiction']
5.663746511883536,5,6.393867674955426,0449131734,Manana Man,Christopher Newman,1988,Fawcett Books,"Jack Terranova is hired to kill a big-time politico in Columbia but
accidentally kills two C.I.A. men on his trail and finds himself on a
path that leads him to a nest of Columbian drug dealers and Nicaraguan
arms dealers hiding out in ...",['fiction']
5.663746511883536,5,6.393867674955426,0060245379,The Hanged Man,Francesca Lia Block,1994,HarperCollins Publishers,"&quot;This is serious life Block is writing about—it&#39;s raw,
hellish, heavenly, and real.&quot;—SLJ.",['juvenile fiction']
5.663746511883536,5,6.393867674955426,0843950846,Laughing Man,T. M. Wright,2003,Leisure Books,"While searching for an inhuman cannibal-like serial killer who is
terrorizing New York City, police detective Jack Erthmun, whose
strange ways of solving homicides terrifies his colleagues, slowly
decends into a world of madness where he ...",['fiction']
5.663746511883536,5,6.393867674955426,0515120197,The Jigsaw Man,Deanie Francis Mills,1997,Jove Books,Now Gypsy is married with a daughter of her own.,['fiction']
5.663746511883536,5,6.393867674955426,0953096424,The Manipulated Man,Esther Vilar,1998,Pinter & Martin,This text explores the relationship between the sexes.,['social science']
5.663746511883536,5,6.393867674955426,0689121830,The LATE MAN,James Preston Girard,1993,Scribner,"What begins for them as an exercise of solemn procedure and by-the-
book detection is transformed into a totally disorienting tale of
uncertainty and fear, in which no fact and no one - whether in the
glare of day on the Great Plains or the ...",['fiction']
5.663746511883536,5,6.393867674955426,0425194132,The Mushroom Man,Sophie Powell,2004,Berkley Publishing Group,"Journeying with her mother to an estranged aunt&#39;s Welsh farm, six-
year-old Lily fixates on a fairy tale her cousins have invented and
vanishes into a nearby forest, prompting the family adults to
investigate kidnapping suspicions while the ...",['fiction']
5.663746511883536,5,6.393867674955426,052594821X,The Hundredth Man,Jack Kerley,2004,Dutton Books,"When cryptic messages are discovered on the bodies of a pair of murder
victims, Alabama police detective Carson Ryder and veteran officer
Harry Nautilus must seek help from Ryder&#39;s brother, a convicted
killer.",['fiction']
5.663746511883536,5,6.393867674955426,055311106X,The Tin Man,Dale Brown,1998,Bantam,"Former soldier and fighter pilot Patrick McLanahan summons his high-
tech weaponry against the anarchist, racist terrorists responsible for
shooting his police officer brother He is a civilian now, engaged in
scientific development for a h",['fiction']
5.663746511883536,5,6.393867674955426,0140070427,The Natural Man,Ed McClanahan,1984,Penguin USA,"In Needmore, Kentucky, in the late 1940s, bookish high school senior
Harry Eastep is appointed mentor to Monk McHorning, the hulking hope
of the high school basketball team, in a comic novel about the pains
of youth and the possibilities of ...",['fiction']
5.663746511883536,5,6.393867674955426,0440141109,Image of a Man,V. G. Bortin,1984,Bantam Books (Mm),"A skeptical young American journalist journeys to Italy to report on
the latest tests of the Shroud of Turin, in a story that interweaves
the modern world with the history of the relic and the lives of the
people, throughout the ages, who ...",['fiction']
5.663746511883536,5,6.393867674955426,0802136745,The Minus Man,Lew McCreary,1999,Grove Publishing,"An unsettling portrait of Vann Siegert, a quiet, fastidious part-time
postal worker, journeys inside the mind of a serial killer whose
grudge against humanity is transformed into lethal drinks that he
shares with strangers",['comics & graphic novels']
5.663746511883536,5,6.393867674955426,0553581910,The Answer Man,Roy Johansen,2001,Bantam Books,"Ken Parker, an expert in lie detectors who struggles to support his
invalid brother, finds himself inescapably enmeshed in a world of
greed and murder when he accepts money to teach an embezzler how to
beat a polygraph test.",['fiction']
5.663746511883536,5,6.393867674955426,0394717155,Invisible Man,Ralph Ellison,1972,Vintage Books USA,"A fictional examination of the place of African Americans in American
society.",['fiction']
5.663746511883536,5,6.393867674955426,1889135054,The Wild Man,Patricia Nell Warren,2001,Wildcat Press,"A disillusioned bullfighter and a peasant join forces to follow their
dreams in 1960s Spain.",['fiction']
5.663746511883536,5,6.393867674955426,0449005887,The Last Man,Charles Kenney,2001,Ballantine Books,"Poised to become U.S. attorney, Keegan suddenly finds his life
maliciously uprooted. Someone envious of his rise to power will stop
at nothing to ruin him . . . leaking the volatile story to the press
and ho",['fiction']
5.663746511883536,5,6.393867674955426,033029721X,The Janus Man,Colin Forbes,1987,Trans-Atlantic Publications,A &quot;Tweed&quot; novel.,['fiction']
5.663746511883536,5,6.393867674955426,1569473560,The Dragon Man,Garry Disher,2004,Soho Crime,"Detective Inspector Hal Challis, who must apprehend a killer before he
strikes again, is forced to first contend with the media, as well as
his ex-wife, who is attempting to resurrect their marriage eight years
after attempting to murder ...",['fiction']
5.663746511883536,5,6.393867674955426,0060245360,The Hanged Man,Francesca Lia Block,1994,Harpercollins Juvenile Books,"Having stopped eating after the death of her father, seventeen-year-
old Laurel feels herself losing control of her life in the hot,
magical world of Los Angeles.",['anorexia in adolescence']
5.663746511883536,5,6.393867674955426,0062050354,The Man in the Ceiling,Jules Feiffer,1993,HarperCollins Publishers,"Although not very good at sports or in his schoolwork, Jimmy can draw
and dreams of being a great cartoonist; that dream seems within reach
when star athlete Charley Beemer suggests they create comics together.",['juvenile fiction']
5.663746511883536,5,6.393867674955426,0425060063,The Man in the Tree,Damon Knight,1984,Berkley Pub Group,"Gene Anderson, an eight-foot-tall giant, uses his ability to reach
into other dimensions first to become rich and then to reform the
world",['fiction']
5.663746511883536,5,6.393867674955426,0671460080,PRES MAN,Nicholas Guild,1983,Pocket,"Simon Faircliff, the liberal and charismatic president, and his son-
in-law Frank Austin, director of the C.I.A., are a perfect team until
Austin begins to suspect that something is very wrong",['fiction']
5.663746511883536,5,6.393867674955426,0670842028,The Myth Man,Elizabeth Swados,1994,Penguin USA,"A picaresque evocation of the on-the-edge avant-garde theatrical world
of the 1960&#39;s follows seven-year-old Rikki as he is adopted by an
eccentric gypsy-like acting troupe led by an artistic genius and her
ex-drag queen brother. 15,000 ...",['fiction']
5.663746511883536,5,6.393867674955426,0062501356,Man in White,Johnny Cash,1987,HarperSanFrancisco,"Presents a fictionalized version of the life of St. Paul from his
early opposition to Christianity to his conversion and missionary
efforts",['fiction']
5.663746511883536,5,6.393867674955426,0849945321,Behold... The Man!,Charles R. Swindoll,2004,W Publishing Group,"This story-based investigation of the last week of Jesus&#39;s life-
from the Last Supper to his death-focuses on &#39;Why?&#39;",['religion']
5.663746511883536,5,6.393867674955426,0671218212,Man with Candy,Jack Olsen,1974,Simon & Schuster,"A full account of the most heinous crime of the century in which
nearly thirty young boys were sexually tortured to death.",['mass murder']
5.663746511883536,5,6.393867674955426,0425136809,The Liberated Man,Warren Farrell,1993,Berkley Publishing Group,"An updated version of the classic guide to male liberation explores
the impact of the men&#39;s movement and offers a critique of the
women&#39;s movement. Reprint.",['social science']
5.663746511883536,5,6.393867674955426,0553382446,The Finished Man,SEAN MURPHY,2004,Delta,"Struggling writer Frank Matthews is delighted when Max, an arrogant
former classmate known for his best-selling potboilers, invites him to
take up residence in Max&#39;s garage apartment, an opportunity that
will allow Frank an inside view of ...",['fiction']
5.663746511883536,5,6.393867674955426,0140293205,Better Man,Anita Nair,1999,Penquin Putnam Inc,"Rich In Social Detail And Peopled By A Host Of Unforgettable
Characters, This Is A First Novel Of Rare Sophistication.",['domestic fiction']
5.663746511883536,5,6.393867674955426,0439574277,The Invisible Man,H. G. Wells,2004,Scholastic Paperbacks,"A young scientist&#39;s adventures with refractions of light bring
terror to the residents of Burdock.",['juvenile fiction']
5.663746511883536,5,6.393867674955426,0671698001,NONE BUT MAN,Gordon Dickson,1989,Baen,"Cully When, frontiersman of a future century, tries to save the last
human settlement in the Pleiades from alien invasion in this story of
space-age guerrilla warfare",['fiction']
5.663746511883536,5,6.393867674955426,0671008137,FAMILY MAN,Jayne Ann Krentz,1996,Pocket,"On the eve of the publication of Jayne Ann Krentz&#39;s new hardcover,
Deep Waters, readers rediscover Jayne Ann Krentz&#39;s captivating
contemporary battle of wits in this tale of two passionate people
caught in a struggle for love, loyalty and ...",['family-owned business enterprises']
5.663746511883536,5,6.393867674955426,0312973705,Train Man,P. T. Deutermann,2001,St. Martin's Paperbacks,"The collapse of one of the six major rail bridges over the Mississippi
stirs suspicions of foul play, but with a military train ferrying
deadly, unstable material from Alabama to the West Coast and the
collapse of a second bridge, a crisis ...",['fiction']
5.663746511883536,5,6.393867674955426,0312098278,The Hanged Man,Walter Satterthwait,1993,St Martins Pr,"At a meeting of thirteen of Santa Fe&#39;s leading New Age healers,
Quentin Bouvier, a magician and possibly a reincarnated Egyptian
pharaoh, has been hanged from the rafters.",['fiction']
5.663746511883536,5,6.393867674955426,0812577868,Missing Man,Michael Cassutt,2000,Tor Books,A gripping thriller of murder and betrayal at NASA.,['fiction']
