score,user_rating,es_scaled_score,isbn,book_title,book_author,year_of_publication,publisher,summary,category
3.1354886023914967,0,6.5845260650221435,0801567203,Self-Love: The Dynamic Force of Success,Robert Harold. Schuller,1969,E P Dutton,"The author believes that self-love is a vital force in human existence
and that anyone who lacks it can never live in harmony with the world.",['success']
3.131289562283468,0,6.575708080795283,0767904249,"If Love Is a Game, These Are the Rules: Ten Rules for Finding Love and Creating Long-Lasting, Authentic Relationships",Cherie Carter-Scott,1999,Broadway Books,"Offers anecdotes and practical advice about making and sustaining
loving partnerships quot; and &quot;You Must Nurture the Relations",['self-help']
3.131289562283468,0,6.575708080795283,0671739263,"I Love You, Let'S Work It Out : I Love You Lets Work It Out",David Viscott,1991,Pocket,"Shows couples how to overcome the obstacles that can destroy love and
how to develop the self-understanding that leads to true intimacy",['family & relationships']
3.129097015228867,0,6.571103731980621,1854110675,Love from Wales: An Anthology,Tony Curtis,1992,Seren Books,"An anthology on the theme of love, featuring poems, letters and
extracts from novels and short stories, many translated from Welsh,
ranging from the eleventh century to the 1990s. Reprint; first
published January 1991.",['poetry']
3.129097015228867,0,6.571103731980621,0316133078,Love and Longing in Bombay: Stories,Vikram Chandra,1997,Little Brown & Co,"A civil servant narrates six stories to the patrons of a Bombay bar,
tales of ghosts and soldiers, love and hate between families, and
corruption in present-day India. By the author of Red Earth and
Pouring Rain. Tour.",['fiction']
3.129097015228867,0,6.571103731980621,0345381033,Another Good Loving Blues,Arthur Flowers,1994,Ballantine Books,"Combining the ancient African storytelling art of the griot with the
American offshoots of blues and hoodoo, Arthur Flowers sings us a
story that makes us smile - a story of life, and how love and
happiness really happen.",['fiction']
3.129097015228867,0,6.571103731980621,0373872348,Heart Of Stone (Love Inspired),Lenora Worth,2003,Steeple Hill,"In the second of Worth&#39;s Sunset Island miniseries, hard-hearted
Stone Dempseymeets bubbly single mother Tara Parnell, a woman who
opens his heart to love, commitment, and faith. Original.",['fiction']
3.129097015228867,0,6.571103731980621,1559704381,Once Upon the River Love,Andrei Makine,1998,Arcade Books,"Written from the perspective of twenty years after these youthful
events, Once Upon the River Love follows the destinies of these three
young idealists up to the present day, to the boardwalks of Brighton
Beach and the jungles of Central ...",['fiction']
3.129097015228867,0,6.571103731980621,0679444025,The Technique of the Love Affair (By A Gentlewoman),Doris Langley Moore,1999,Pantheon Books,"A classic study of the art of love--updated for the 1990s--blends
witty, no-nonsense advice--laced with a dash of cynicism--on human
life, romance, and relationships A sparkling period piece and a shrewd
guidebook for those who consider ...",['social science']
3.129097015228867,0,6.571103731980621,0440947359,Love and Betrayal and Hold the Mayo!,Francine Pascal,1986,Laurel-Leaf Books,"Victoria Martin, sixteen, finds working as a camp waitress a lot
harder than she thought and is upset when she falls in love with her
best friend&#39;s boyfriend, a camp counselor.",['juvenile fiction']
3.129097015228867,0,6.571103731980621,1565121805,What We Do for Love,Ilene Beckerman,1997,Algonquin Books of Chapel Hill,"The first crush. The phone call that doesn&#39;t come. The makeovers
after the breakups. And the exchange of marriage vows. With poignant
prose and drawings, Beckerman looks back on a lifetime of trying to
find true love.",['family & relationships']
3.129097015228867,0,6.571103731980621,0451209710,The Dewey Decimal System of Love,Josephine Carr,2003,New American Library,"Forty-year-old librarian Alison Sheffield finds her proper, staid, and
quiet life turned upside down when she falls head over heels in love.
A first novel. Original.",['fiction']
3.129097015228867,0,6.571103731980621,037387247X,Heaven's Kiss (Love Inspired),Lois Richer,2004,Steeple Hill,"In the fictional town of Blessing, Colorado, Danielle DeWitt struggles
to rebuild her family ranch. But she soon finds friendship, love, and
support with the town&#39;s new doctor, Lucas Lawrence. Original.",['fiction']
3.1249756481504525,0,6.562448861115951,1573241431,The Goddess' Guide to Love: Timeless Secrets to Divine Romance,Margie Lapanja,1999,Conari Press,"The mysteries of the immortals are revealed in this spirited guide to
the irresistible playground of love. Features powerful love spells,
recipes for practical seduction, and timeless secrets of the sensual
arts. 30 illustrations.",['self-help']
3.1229265252482126,0,6.558145703021246,0373240988,"Stranger To Love (Silhouette Special Edition, No 1098)",Patricia McLinn,1997,Silhouette,"A Stranger To Love by Patricia McLinn released on Feb 21, 1997 is
available now for purchase.",['fiction']
3.1229265252482126,0,6.558145703021246,0373289553,Phoenix Of Love  (March Madness) (Harlequin Historical),Susan Schonberg,1997,Harlequin,"The Phoenix Of Love by Susan Schonberg released on Jan 24, 1997 is
available now for purchase.",['fiction']
3.1229265252482126,0,6.558145703021246,0679429069,Love Poems (Everyman's Library Pocket Poets),Sheila Kohler,1993,Everyman's Library,"A collection of poems about love and romance by famous poets from the
eighteenth to the twentieth centuries",['poetry']
3.1229265252482126,0,6.558145703021246,0373192711,"In Love With The Boss (Harlequin Silhouette Romance, No 1271)",Doreen Roberts,1997,Silhouette,"In Love With The Boss by Doreen Roberts released on Nov 24, 1997 is
available now for purchase.",['fiction']
3.1229265252482126,0,6.558145703021246,0373825587,Puppy Love (Hometown Reunion) (Hometown Reunion),Ginger Chambers,1997,Harlequin,"Puppy Love by Ginger Chambers released on Apr 24, 1997 is available
now for purchase.",['fiction']
3.1229265252482126,0,6.558145703021246,037376121X,"Love Twin (Harlequin Silhouette Desire, No 1122)",Patty Salier,1997,Silhouette,"The Love Twin by Patty Salier released on Nov 24, 1997 is available
now for purchase.",['fiction']
3.1229265252482126,0,6.558145703021246,0373118856,"No Place For Love (Forbidden!) (Harlequin Presents, No 1885)",Susanne McCarthy,1997,Harlequin,"No Place For Love by Susanne McCarthy released on Mar 25, 1997 is
available now for purchase.",['fiction']
3.1229265252482126,0,6.558145703021246,0801012074,Never Let It End: Poems of a Lifelong Love,Ruth Bell Graham,2001,Baker Books,"Collects poems celebrating the feelings of love and committment the
author has for her husband and for God.",['poetry']
3.1229265252482126,0,6.558145703021246,0373030215,"Letters Of Love (Harlequin Historical Romance, No 3021)",Judy Kaye,1989,Harlequin,"Letters Of Love by Judy Kaye released on Oct 25, 1989 is available now
for purchase.",['fiction']
3.1229265252482126,0,6.558145703021246,0373030207,"Folly To Love (Harlequin Historical Romance, No 3020)",Lynn Jacobs,1989,Harlequin,"Folly To Love by Lynn Jacobs released on Oct 25, 1989 is available now
for purchase.",['fiction']
3.1229265252482126,0,6.558145703021246,0944634486,Teaching With Love and Logic: Taking Control of the Classroom,Jim Fay,1998,Love & Logic Press,"Presents techniques for teaching based on the &quot;Love and
Logic&quot; philosophy of working with children.",['education']
3.1229265252482126,0,6.558145703021246,037307607X,Loving Evangeline (American Hero) (American Hero),Linda Howard,1994,Silhouette,"Loving Evangeline by Linda Howard released on Oct 25, 1994 is
available now for purchase.",['fiction']
3.1229265252482126,0,6.558145703021246,0553493477,"Elizabeth in Love (Sweet Valley University, 59)",Laurie John,2000,Sweet Valley,"Everybody&#39;s shocked by Elizabeth&#39;s new love . . . especially
Jessica.",['juvenile fiction']
3.1229265252482126,0,6.558145703021246,0373241674,"Lucky In Love (Harlequin Special Edition, No 1167)",Tracy Sinclair,1998,Silhouette,"Lucky In Love by Tracy Sinclair released on Feb 20, 1998 is available
now for purchase.",['fiction']
3.1229265252482126,0,6.558145703021246,0373030142,"Loving Deceiver (Harlequin Historical Romance, No 3014)",Katherine Arthur,1989,Harlequin,"Loving Deceiver by Katherine Arthur released on Sep 22, 1989 is
available now for purchase.",['fiction']
3.119337670010049,0,6.550609107021104,0786869038,"I Love You Phillip Morris : A True Story of Life, Love, & Prison Breaks",Steve McVicker,2003,Miramax,"It&#39;s the darkly comic tale of a man with a spectacular ability to
manipulate almost everyone he meets, yet who is himself helpless in
the face of love.",['biography & autobiography']
3.1144576361307355,0,6.540361035874545,1855857588,"Lillian Too's Easy-To-Use Feng Shui For Love: 168 Ways To Happiness--Enhance Your Relationships Energize Your Friendships, Maximize Your Love Potential",Lillian Too,2000,Sterling Publishing,"FS for good family relationship, Fs for romance, fine tune your love
corner, chinese astrology for love, love rituals, protecting
realtionship, enhancing love with Flying star FS, activating romance
luck, 8 precious onjects","['body, mind & spirit']"
3.1143879110390342,0,6.5402146131819725,1557131813,Smiles on Washington Square: (A Love Story of Sorts (A Love Story of Sorts),Raymond Federman,1995,Sun and Moon Press,"In this, his fifth novel in English (and its first paperback edition),
the acclaimed French-born writer and poet, Raymond Federman, has given
us the bittersweet tale of Moinous and Sucette who fall in love
&quot;across a smile&quot; in Washington ...",['fiction']
3.1120266509387084,0,6.535255966971288,0440235537,Red Roses Mean Love,Jacquie D'Alessandro,1999,Dell Publishing Company,"Attacked and left for dead, Lord Stephen Barrett is rescued by Hayley
Albright, a refreshingly lovely young country girl in charge of a
modest country household, where she cares for her younger brothers and
sisters, in a charming and ...",['fiction']
3.1120266509387084,0,6.535255966971288,0425076660,My True and Tender Love,Jill Gregory,1985,Berkley Pub Group,"The terror of Byrony Logan&#39;s kidnapping causes amnesia, and her
husband, Texas Jim, is faced with the triple challenge of finding her,
rescuing her, and winning her precious love all over again",['fiction']
3.1120266509387084,0,6.535255966971288,0786890754,"PS, I Love You",Cecelia Ahern,2005,Hyperion,"A novel about holding on, letting go, and learning to love again. Now
in paperback, the endearing novel that captured readers&#39; hearts
and introduced a fresh new voice in women&#39;s fiction -- Cecelia
Ahern.",['fiction']
3.1120266509387084,0,6.535255966971288,1896095275,Love Medicine and One Song,Gregory Scofield,2000,Polestar Book Publishers,"&quot;Love Medicine melds intensely erotic imagery with elements of
the Canadian bush and the rhythm of Cree words and phrases ...
Scofield&#39;s poems come from an honest and candid place.&quot; -See
Magazine",['poetry']
3.1120266509387084,0,6.535255966971288,0060928360,Tales of Burning Love : A Novel,Louise Erdrich,1997,Perennial,"Stranded in a North Dakota blizzard, Jack Mauser&#39;s former wives
huddle for warmth and pass the endless night by remembering the
stories of how each came to love, marry and ultimately move beyond
Jack.",['fiction']
3.1120266509387084,0,6.535255966971288,044652087X,My Sergei: A Love Story,Ekaterina Gordeeva,1996,Warner Books,"The Olympic gold medalist offers a poignant, loving account of her
life with her long-time partner and beloved husband, Sergei Grinkov,
from their first introduction and successive world pairs skating
championships, to their storybook ...",['biography & autobiography']
3.1120266509387084,0,6.535255966971288,0066214424,Communion: The Female Search for Love,Bell Hooks,2002,William Morrow & Company,"An acclaimed writer, cultural critic, and feminist theorist presents a
provocative and relevatory work, filled with wisdom and intimacy, that
discusses the place of love in a woman&#39;s life by examining
women&#39;s full participation in the ...",['psychology']
3.1120266509387084,0,6.535255966971288,0515124826,Wedding Spell (Magical Love),Donna Fletcher,1999,Jove Books,"After searching for true love for centuries, enchanting witch Alisande
Wyrrd finds her time running out as she must find her soulmate or risk
losing her magical powers forever. Original.",['fiction']
3.1120266509387084,0,6.535255966971288,0515124486,Flowers by Moonlight (Magical Love),Lynn Bailey,1999,Jove Books,"The faerie Sira falls in love with a young knight blinded in battle,
and they become lovers in her world of beauty. But will she give up
her immortality for the only man who can make her feel alive?",['fiction']
